# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
5

# DegenGeom Type, Name, SurfNdx, MainSurfNdx, SymCopyNdx, GeomID, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,Wing,0,0,0,JQRCFVZHNP,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 3.900000000000000133e-01, 0.000000000000000000e+00, 4.000000000000000083e-02, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,32,37
# x,y,z,u,w
4.080918109314612408e-01, -4.263256414560600742e-18, 3.617009318625729469e-02, 1.000000000000000000e+00, 1.773614266098068493e+00
4.010295767725610694e-01, -4.263256414560600742e-18, 3.656907500573981090e-02, 1.000000000000000000e+00, 1.855997787961553458e+00
3.957647501432195458e-01, -4.263256414560600742e-18, 3.721864472334590612e-02, 1.000000000000000000e+00, 1.917793523727388427e+00
3.919998440970606235e-01, 6.854863067920292211e-18, 3.819980742892925552e-02, 1.000000000000000000e+00, 1.963179575933088561e+00
3.900000000000000133e-01, -4.263256414560600742e-18, 4.000000000000000083e-02, 1.000000000000000000e+00, 2.000000000000000000e+00
3.916330630251783074e-01, -4.263256414560600742e-18, 4.216873988753701979e-02, 1.000000000000000000e+00, 2.036820424066911439e+00
3.951872932239138825e-01, 1.705267981159795461e-17, 4.384101267951912018e-02, 1.000000000000000000e+00, 2.082206476272611795e+00
4.003107027924930339e-01, -4.263256414560599971e-18, 4.540193370985788623e-02, 1.000000000000000000e+00, 2.144002212038446320e+00
4.072920448747962552e-01, -4.263256414560600742e-18, 4.690742137848258331e-02, 1.000000000000000000e+00, 2.226385733901931285e+00
4.164476586244539869e-01, -4.263256414560600742e-18, 4.828585469705844180e-02, 1.000000000000000000e+00, 2.333183085806376678e+00
4.279721301385804311e-01, -4.263256414560600742e-18, 4.938478400174815125e-02, 1.000000000000000000e+00, 2.466713227582285839e+00
4.417958172301272302e-01, -4.263256414560600742e-18, 5.000989475310934490e-02, 1.000000000000000000e+00, 2.626320927179186082e+00
4.574735296395247008e-01, -4.263256414560600742e-18, 4.998894975158640896e-02, 1.000000000000000000e+00, 2.807149790386845201e+00
4.741822765136157747e-01, -4.263256414560600742e-18, 4.935141101684643872e-02, 1.000000000000000000e+00, 3.000000000000000000e+00
4.908693934913777590e-01, -4.263256414560600742e-18, 4.828758261922997536e-02, 1.000000000000000000e+00, 3.192850209613155243e+00
5.064915305196591166e-01, -4.263256414560600742e-18, 4.695592017552385061e-02, 1.000000000000000000e+00, 3.373679072820814362e+00
5.202571963771330799e-01, -4.263256414560600742e-18, 4.553426897460639833e-02, 1.000000000000000000e+00, 3.533286772417714161e+00
5.317548448780256010e-01, -4.263256414560600742e-18, 4.417400247514597506e-02, 1.000000000000000000e+00, 3.666816914193622878e+00
5.409366912836023333e-01, -4.263256414560600742e-18, 4.297367846464087565e-02, 1.000000000000000000e+00, 3.773614266098068271e+00
5.480101769552869762e-01, -4.263256414560599971e-18, 4.197836375714279755e-02, 1.000000000000000000e+00, 3.855997787961553236e+00
5.533100625270668260e-01, -4.263256414560600742e-18, 4.119086619234948315e-02, 1.000000000000000000e+00, 3.917793523727388205e+00
5.571991056052225666e-01, -4.263256414560600742e-18, 4.058958948825527185e-02, 1.000000000000000000e+00, 3.963179575933088561e+00
5.600000000000000533e-01, -4.263256414560600742e-18, 4.000000000000000083e-02, 1.000000000000000000e+00, 4.000000000000000000e+00
5.600000000000002753e-01, 4.249999999988170879e-02, 4.000000000000000083e-02, 1.500000000000000000e+00, 0.000000000000000000e+00
5.571732375879006050e-01, 4.249999999988170879e-02, 3.978283135722789077e-02, 1.500000000000000000e+00, 3.682042406691152236e-02
5.532773609623382605e-01, 4.249999999988170879e-02, 3.967938093544237654e-02, 1.500000000000000000e+00, 8.220647627261153112e-02
5.479729235904362561e-01, 4.249999999988170879e-02, 3.953763326196436251e-02, 1.500000000000000000e+00, 1.440022120384465143e-01
5.409013482727492717e-01, 4.249999999988170879e-02, 3.934566496445376926e-02, 1.500000000000000000e+00, 2.263857339019313686e-01
5.317343770633671252e-01, 4.249999999988170879e-02, 3.908881071152748438e-02, 1.500000000000000000e+00, 3.331830858063768441e-01
5.202732294017997638e-01, 4.249999999988170879e-02, 3.875243137406499117e-02, 1.500000000000000000e+00, 4.667132275822860055e-01
5.065744964197360645e-01, 4.249999999988170879e-02, 3.832716024732887861e-02, 1.500000000000000000e+00, 6.263209271791859711e-01
4.910550611257823439e-01, 4.249999999988170879e-02, 3.782451146263544201e-02, 1.500000000000000000e+00, 8.071497903868449786e-01
4.745037729055917031e-01, 4.249999999988170879e-02, 3.729268960786744774e-02, 1.500000000000000000e+00, 1.000000000000000000e+00
4.579506455657270658e-01, 4.249999999988175736e-02, 3.682238026741826986e-02, 1.500000000000000000e+00, 1.192850209613154799e+00
4.424283010834734742e-01, 4.249999999988170879e-02, 3.641948049621086814e-02, 1.500000000000000000e+00, 1.373679072820814140e+00
4.287263270823187256e-01, 4.249999999988170879e-02, 3.611780657071177875e-02, 1.500000000000000000e+00, 1.533286772417713939e+00
4.172608096210463358e-01, 4.249999999988170879e-02, 3.602015900781727065e-02, 1.500000000000000000e+00, 1.666816914193623100e+00
4.080918109314612408e-01, 4.249999999988170879e-02, 3.617009318625730163e-02, 1.500000000000000000e+00, 1.773614266098068493e+00
4.010296377897374365e-01, 4.249999999988170879e-02, 3.656936902170931925e-02, 1.500000000000000000e+00, 1.855997787961553458e+00
3.957648601447804060e-01, 4.249999999988170879e-02, 3.721886336202315931e-02, 1.500000000000000000e+00, 1.917793523727388427e+00
3.919998648890823389e-01, 4.249999999988170185e-02, 3.819983390721143346e-02, 1.500000000000000000e+00, 1.963179575933088561e+00
3.900000000000000133e-01, 4.249999999988170879e-02, 4.000000000000000083e-02, 1.500000000000000000e+00, 2.000000000000000000e+00
3.916330630251783074e-01, 4.249999999988170879e-02, 4.216873988753701979e-02, 1.500000000000000000e+00, 2.036820424066911439e+00
3.951874668526668133e-01, 4.249999999988170185e-02, 4.384078415142922402e-02, 1.500000000000000000e+00, 2.082206476272611795e+00
4.003108257259317959e-01, 4.249999999988170185e-02, 4.540165255900323327e-02, 1.500000000000000000e+00, 2.144002212038446320e+00
4.072920448747963107e-01, 4.249999999988170879e-02, 4.690742137848258331e-02, 1.500000000000000000e+00, 2.226385733901931285e+00
4.164476984067798093e-01, 4.249999999988170185e-02, 4.828577293601288289e-02, 1.500000000000000000e+00, 2.333183085806376678e+00
4.279721886315772661e-01, 4.249999999988170879e-02, 4.938458475561681438e-02, 1.500000000000000000e+00, 2.466713227582285839e+00
4.417958172317536514e-01, 4.249999999988170879e-02, 5.000989474723115114e-02, 1.500000000000000000e+00, 2.626320927179186082e+00
4.574735939777739846e-01, 4.249999999988170879e-02, 4.998963123400004815e-02, 1.500000000000000000e+00, 2.807149790386845201e+00
4.741822765136157747e-01, 4.249999999988170879e-02, 4.935141101684643178e-02, 1.500000000000000000e+00, 3.000000000000000000e+00
4.908693934913778145e-01, 4.249999999988170185e-02, 4.828758261922998229e-02, 1.500000000000000000e+00, 3.192850209613155243e+00
5.064915305196591166e-01, 4.249999999988170879e-02, 4.695592017552385755e-02, 1.500000000000000000e+00, 3.373679072820814362e+00
5.202571963771330799e-01, 4.249999999988170879e-02, 4.553426897460640527e-02, 1.500000000000000000e+00, 3.533286772417714161e+00
5.317548448780256010e-01, 4.249999999988170879e-02, 4.417400247514597506e-02, 1.500000000000000000e+00, 3.666816914193622878e+00
5.409366912836023333e-01, 4.249999999988170879e-02, 4.297367846464087565e-02, 1.500000000000000000e+00, 3.773614266098068271e+00
5.480101769552866431e-01, 4.249999999988170185e-02, 4.197836375714279755e-02, 1.500000000000000000e+00, 3.855997787961553236e+00
5.533100625270663819e-01, 4.249999999988170879e-02, 4.119086619234948315e-02, 1.500000000000000000e+00, 3.917793523727388205e+00
5.571991056052222335e-01, 4.249999999988170879e-02, 4.058958948825527185e-02, 1.500000000000000000e+00, 3.963179575933088561e+00
5.600000000000002753e-01, 4.249999999988170879e-02, 4.000000000000000083e-02, 1.500000000000000000e+00, 4.000000000000000000e+00
5.600000000000001643e-01, 8.500000000000003386e-02, 4.000000000000000083e-02, 2.000000000000000000e+00, 0.000000000000000000e+00
5.571732375879006050e-01, 8.499999999999997835e-02, 3.978283135722789077e-02, 2.000000000000000000e+00, 3.682042406691152236e-02
5.532773609623380384e-01, 8.499999999999997835e-02, 3.967938093544237654e-02, 2.000000000000000000e+00, 8.220647627261153112e-02
5.479729235904361451e-01, 8.499999999999996447e-02, 3.953763326196436251e-02, 2.000000000000000000e+00, 1.440022120384465143e-01
5.409013482727492717e-01, 8.499999999999999223e-02, 3.934566496445376926e-02, 2.000000000000000000e+00, 2.263857339019313686e-01
5.317343770633671252e-01, 8.500000000000001998e-02, 3.908881071152748438e-02, 2.000000000000000000e+00, 3.331830858063768441e-01
5.202732294017997638e-01, 8.499999999999999223e-02, 3.875243137406499117e-02, 2.000000000000000000e+00, 4.667132275822860055e-01
5.065744964197358424e-01, 8.500000000000006162e-02, 3.832716024732887861e-02, 2.000000000000000000e+00, 6.263209271791859711e-01
4.910550611257823439e-01, 8.499999999999989508e-02, 3.782451146263544201e-02, 2.000000000000000000e+00, 8.071497903868449786e-01
4.745037729055917031e-01, 8.499999999999995060e-02, 3.729268960786744774e-02, 2.000000000000000000e+00, 1.000000000000000000e+00
4.579506629048806232e-01, 8.500000000000004774e-02, 3.682172599682441427e-02, 2.000000000000000000e+00, 1.192850209613154799e+00
4.424282948789861059e-01, 8.500000000000004774e-02, 3.641872390539831889e-02, 2.000000000000000000e+00, 1.373679072820814140e+00
4.287263195211127309e-01, 8.500000000000007550e-02, 3.611753771123745599e-02, 2.000000000000000000e+00, 1.533286772417713939e+00
4.172607774406531522e-01, 8.499999999999993672e-02, 3.602009146850898569e-02, 2.000000000000000000e+00, 1.666816914193623100e+00
4.080918109314612408e-01, 8.499999999999996447e-02, 3.617009318625729469e-02, 2.000000000000000000e+00, 1.773614266098068493e+00
4.010295767725610694e-01, 8.500000000000007550e-02, 3.656907500573981090e-02, 2.000000000000000000e+00, 1.855997787961553458e+00
3.957647501432195458e-01, 8.500000000000010325e-02, 3.721864472334591306e-02, 2.000000000000000000e+00, 1.917793523727388427e+00
3.919998440970606235e-01, 8.499999999999999223e-02, 3.819980742892925552e-02, 2.000000000000000000e+00, 1.963179575933088561e+00
3.900000000000000133e-01, 8.499999999999999223e-02, 4.000000000000000083e-02, 2.000000000000000000e+00, 2.000000000000000000e+00
3.916330630251783074e-01, 8.499999999999999223e-02, 4.216873988753701979e-02, 2.000000000000000000e+00, 2.036820424066911439e+00
3.951872932239138825e-01, 8.500000000000021427e-02, 4.384101267951912018e-02, 2.000000000000000000e+00, 2.082206476272611795e+00
4.003107027924930339e-01, 8.500000000000006162e-02, 4.540193370985788623e-02, 2.000000000000000000e+00, 2.144002212038446320e+00
4.072920448747962552e-01, 8.499999999999989508e-02, 4.690742137848258331e-02, 2.000000000000000000e+00, 2.226385733901931285e+00
4.164476586244539869e-01, 8.500000000000001998e-02, 4.828585469705844180e-02, 2.000000000000000000e+00, 2.333183085806376678e+00
4.279721301385804311e-01, 8.500000000000006162e-02, 4.938478400174814431e-02, 2.000000000000000000e+00, 2.466713227582285839e+00
4.417958172301272857e-01, 8.500000000000003386e-02, 5.000989475310933796e-02, 2.000000000000000000e+00, 2.626320927179186082e+00
4.574735296395247008e-01, 8.499999999999999223e-02, 4.998894975158640896e-02, 2.000000000000000000e+00, 2.807149790386845201e+00
4.741822765136157192e-01, 8.499999999999997835e-02, 4.935141101684643872e-02, 2.000000000000000000e+00, 3.000000000000000000e+00
4.908693934913777590e-01, 8.499999999999990896e-02, 4.828758261922997536e-02, 2.000000000000000000e+00, 3.192850209613155243e+00
5.064915305196592277e-01, 8.499999999999999223e-02, 4.695592017552385061e-02, 2.000000000000000000e+00, 3.373679072820814362e+00
5.202571963771330799e-01, 8.500000000000003386e-02, 4.553426897460639833e-02, 2.000000000000000000e+00, 3.533286772417714161e+00
5.317548448780256010e-01, 8.500000000000003386e-02, 4.417400247514597506e-02, 2.000000000000000000e+00, 3.666816914193622878e+00
5.409366912836023333e-01, 8.500000000000007550e-02, 4.297367846464087565e-02, 2.000000000000000000e+00, 3.773614266098068271e+00
5.480101769552869762e-01, 8.499999999999995060e-02, 4.197836375714279755e-02, 2.000000000000000000e+00, 3.855997787961553236e+00
5.533100625270668260e-01, 8.499999999999997835e-02, 4.119086619234948315e-02, 2.000000000000000000e+00, 3.917793523727388205e+00
5.571991056052224556e-01, 8.499999999999996447e-02, 4.058958948825527185e-02, 2.000000000000000000e+00, 3.963179575933088561e+00
5.600000000000001643e-01, 8.500000000000003386e-02, 4.000000000000000083e-02, 2.000000000000000000e+00, 4.000000000000000000e+00
5.600000000000001643e-01, 1.542656625152033500e-01, 4.000000000000000777e-02, 2.141358494922465994e+00, 0.000000000000000000e+00
5.571816271097200790e-01, 1.542656625152079575e-01, 3.978347589001891144e-02, 2.141358494922465994e+00, 3.682042406691152236e-02
5.532973130200877776e-01, 1.542656625152142580e-01, 3.968033249777612459e-02, 2.141358494922465994e+00, 8.220647627261153112e-02
5.480086186384278690e-01, 1.542656625152228345e-01, 3.953900551589721590e-02, 2.141358494922465994e+00, 1.440022120384465143e-01
5.409580309832235923e-01, 1.542656625152341032e-01, 3.934760695930778623e-02, 2.141358494922465994e+00, 2.263857339019313686e-01
5.318182663422634793e-01, 1.542656625152488692e-01, 3.909151502172504566e-02, 2.141358494922465994e+00, 3.331830858063768441e-01
5.203911341140304847e-01, 1.542656625152675209e-01, 3.875613402136336705e-02, 2.141358494922465994e+00, 4.667132275822860055e-01
5.067330574739206117e-01, 1.542656625152894756e-01, 3.833212505284104565e-02, 2.141358494922465994e+00, 6.263209271791859711e-01
4.912596821673446135e-01, 1.542656625153147054e-01, 3.783096807479133239e-02, 2.141358494922465994e+00, 8.071497903868449786e-01
4.747575163612151039e-01, 1.542656625153413508e-01, 3.730072460914985594e-02, 2.141358494922465994e+00, 1.000000000000000000e+00
4.582534905457686936e-01, 1.542656625153679129e-01, 3.683280530129783709e-02, 2.141358494922465994e+00, 1.192850209613154799e+00
4.427772504611091620e-01, 1.542656625153928929e-01, 3.643125677466360623e-02, 2.141358494922465994e+00, 1.373679072820814140e+00
4.291159444825193292e-01, 1.542656625154150141e-01, 3.612973704552672333e-02, 2.141358494922465994e+00, 1.533286772417713939e+00
4.176844928340936458e-01, 1.542656625154336103e-01, 3.603207337109415320e-02, 2.141358494922465994e+00, 1.666816914193623100e+00
4.085426578301106781e-01, 1.542656625154482652e-01, 3.618145993099752128e-02, 2.141358494922465994e+00, 1.773614266098068493e+00
4.015015371657296717e-01, 1.542656625154595340e-01, 3.657999753543283994e-02, 2.141358494922465994e+00, 1.855997787961553458e+00
3.962524592401766577e-01, 1.542656625154681382e-01, 3.722744970694472771e-02, 2.141358494922465994e+00, 1.917793523727388427e+00
3.924985025192271326e-01, 1.542656625154742445e-01, 3.820521683882004832e-02, 2.141358494922465994e+00, 1.963179575933088561e+00
3.905045414157088390e-01, 1.542656625154774641e-01, 4.000000000000000083e-02, 2.141358494922465994e+00, 2.000000000000000000e+00
3.921327576883537613e-01, 1.542656625154747996e-01, 4.216230330463606457e-02, 2.141358494922465994e+00, 2.036820424066911439e+00
3.956768762738093193e-01, 1.542656625154689154e-01, 4.382903786093458182e-02, 2.141358494922465994e+00, 2.082206476272611795e+00
4.007849525432582438e-01, 1.542656625154606442e-01, 4.538519381806135899e-02, 2.141358494922465994e+00, 2.144002212038446320e+00
4.077452653916719960e-01, 1.542656625154496530e-01, 4.688692090694614178e-02, 2.141358494922465994e+00, 2.226385733901931285e+00
4.168738063966436203e-01, 1.542656625154347483e-01, 4.826105742661177672e-02, 2.141358494922465994e+00, 2.333183085806376678e+00
4.283641216263613383e-01, 1.542656625154162631e-01, 4.935642956677695203e-02, 2.141358494922465994e+00, 2.466713227582285839e+00
4.421466343266756693e-01, 1.542656625153941141e-01, 4.998018646496435458e-02, 2.141358494922465994e+00, 2.626320927179186082e+00
4.577779789087995654e-01, 1.542656625153687733e-01, 4.996101865654161561e-02, 2.141358494922465994e+00, 2.807149790386845201e+00
4.744369741353849923e-01, 1.542656625153417393e-01, 4.932365705123872845e-02, 2.141358494922465994e+00, 3.000000000000000000e+00
4.910745655741819427e-01, 1.542656625153149830e-01, 4.826298598000935275e-02, 2.141358494922465994e+00, 3.192850209613155243e+00
5.066503378075652986e-01, 1.542656625152896976e-01, 4.693527576485966024e-02, 2.141358494922465994e+00, 3.373679072820814362e+00
5.203751486736278853e-01, 1.542656625152674654e-01, 4.551784386929252912e-02, 2.141358494922465994e+00, 3.533286772417714161e+00
5.318386734106854696e-01, 1.542656625152488692e-01, 4.416161449209903694e-02, 2.141358494922465994e+00, 3.666816914193622878e+00
5.409932690998839888e-01, 1.542656625152339922e-01, 4.296485291203846341e-02, 2.141358494922465994e+00, 3.773614266098068271e+00
5.480457614393634547e-01, 1.542656625152227512e-01, 4.197249218978506280e-02, 2.141358494922465994e+00, 3.855997787961553236e+00
5.533299175301461537e-01, 1.542656625152142302e-01, 4.118733183167531259e-02, 2.141358494922465994e+00, 3.917793523727388205e+00
5.572074183535939973e-01, 1.542656625152079575e-01, 4.058783965110767528e-02, 2.141358494922465994e+00, 3.963179575933088561e+00
5.600000000000001643e-01, 1.542656625152033500e-01, 4.000000000000000777e-02, 2.141358494922465994e+00, 4.000000000000000000e+00
5.600000000000003864e-01, 2.378227838451496545e-01, 4.000000000000000777e-02, 2.311883232330175897e+00, 0.000000000000000000e+00
5.572047740788756975e-01, 2.378227838451550946e-01, 3.978525417738197623e-02, 2.311883232330175897e+00, 3.682042406691152236e-02
5.533523614096456100e-01, 2.378227838451625331e-01, 3.968295788983817324e-02, 2.311883232330175897e+00, 8.220647627261153112e-02
5.481071024605885800e-01, 2.378227838451727472e-01, 3.954279161004439075e-02, 2.311883232330175897e+00, 1.440022120384465143e-01
5.411144204627755805e-01, 2.378227838451863196e-01, 3.935296498756667843e-02, 2.311883232330175897e+00, 2.263857339019313686e-01
5.320497196471040136e-01, 2.378227838452038334e-01, 3.909897630331876650e-02, 2.311883232330175897e+00, 3.331830858063768441e-01
5.207164371284449533e-01, 2.378227838452255383e-01, 3.876634974815400259e-02, 2.311883232330175897e+00, 4.667132275822860055e-01
5.071705326852093965e-01, 2.378227838452516840e-01, 3.834582311603574462e-02, 2.311883232330175897e+00, 6.263209271791859711e-01
4.918242384125839917e-01, 2.378227838452813547e-01, 3.784878208203058120e-02, 2.311883232330175897e+00, 8.071497903868449786e-01
4.754576029772699108e-01, 2.378227838453129683e-01, 3.732289344437746126e-02, 2.311883232330175897e+00, 1.000000000000000000e+00
4.590891558775112569e-01, 2.378227838453444987e-01, 3.685756929371497570e-02, 2.311883232330175897e+00, 1.192850209613154799e+00
4.437399754530051421e-01, 2.378227838453740861e-01, 3.645912349573227768e-02, 2.311883232330175897e+00, 1.373679072820814140e+00
4.301908656059689751e-01, 2.378227838454003151e-01, 3.616101030302278779e-02, 2.311883232330175897e+00, 1.533286772417713939e+00
4.188532521888698734e-01, 2.378227838454223808e-01, 3.606453268216358587e-02, 2.311883232330175897e+00, 1.666816914193623100e+00
4.097865593875273937e-01, 2.378227838454400056e-01, 3.621282115700901610e-02, 2.311883232330175897e+00, 1.773614266098068493e+00
4.028031502586950641e-01, 2.378227838454534393e-01, 3.660752487794389359e-02, 2.311883232330175897e+00, 1.855997787961553458e+00
3.975970889785087059e-01, 2.378227838454632925e-01, 3.724980335780836427e-02, 2.311883232330175897e+00, 1.917793523727388427e+00
3.938741332064034095e-01, 2.378227838454706200e-01, 3.821990668566760396e-02, 2.311883232330175897e+00, 1.963179575933088561e+00
3.918965879278650810e-01, 2.378227838454745058e-01, 4.000000000000000083e-02, 2.311883232330175897e+00, 2.000000000000000000e+00
3.935114318494022934e-01, 2.378227838454713416e-01, 4.214454455877595512e-02, 2.311883232330175897e+00, 2.036820424066911439e+00
3.970261118598746863e-01, 2.378227838454644583e-01, 4.379802626126017701e-02, 2.311883232330175897e+00, 2.082206476272611795e+00
4.020923327772246147e-01, 2.378227838454547993e-01, 4.534150205119847482e-02, 2.311883232330175897e+00, 2.144002212038446320e+00
4.089957158405577164e-01, 2.378227838454415322e-01, 4.683035942554668318e-02, 2.311883232330175897e+00, 2.226385733901931285e+00
4.180492093267284548e-01, 2.378227838454239351e-01, 4.819336625437425914e-02, 2.311883232330175897e+00, 2.333183085806376678e+00
4.294451202476620155e-01, 2.378227838454017862e-01, 4.927996629523048733e-02, 2.311883232330175897e+00, 2.466713227582285839e+00
4.431145503255818352e-01, 2.378227838453752796e-01, 4.989822036407241812e-02, 2.311883232330175897e+00, 2.626320927179186082e+00
4.586173937891276919e-01, 2.378227838453453591e-01, 4.987791025993947025e-02, 2.311883232330175897e+00, 2.807149790386845201e+00
4.751396933275049972e-01, 2.378227838453136345e-01, 4.924708293894614758e-02, 2.311883232330175897e+00, 3.000000000000000000e+00
4.916406421604970767e-01, 2.378227838452817156e-01, 4.819512303601342779e-02, 2.311883232330175897e+00, 3.192850209613155243e+00
5.070884923858649529e-01, 2.378227838452517950e-01, 4.687831715062921317e-02, 2.311883232330175897e+00, 3.373679072820814362e+00
5.207005829746077508e-01, 2.378227838452255938e-01, 4.547252645856643405e-02, 2.311883232330175897e+00, 3.533286772417714161e+00
5.320699591146437202e-01, 2.378227838452037779e-01, 4.412743563570339228e-02, 2.311883232330175897e+00, 3.666816914193622878e+00
5.411493691728772593e-01, 2.378227838451862364e-01, 4.294050291947977549e-02, 2.311883232330175897e+00, 3.773614266098068271e+00
5.481439402120155124e-01, 2.378227838451726084e-01, 4.195629234056208468e-02, 2.311883232330175897e+00, 3.855997787961553236e+00
5.533846981426511213e-01, 2.378227838451624776e-01, 4.117758041326647495e-02, 2.311883232330175897e+00, 3.917793523727388205e+00
5.572303535022600229e-01, 2.378227838451550391e-01, 4.058301179233868294e-02, 2.311883232330175897e+00, 3.963179575933088561e+00
5.600000000000003864e-01, 2.378227838451496545e-01, 4.000000000000000777e-02, 2.311883232330175897e+00, 4.000000000000000000e+00
5.600000000000004974e-01, 3.300000000006817480e-01, 4.000000000000000777e-02, 2.500000000000000000e+00, 0.000000000000000000e+00
5.572367464321640318e-01, 3.300000000006806378e-01, 3.978771048306233016e-02, 2.500000000000000000e+00, 3.682042406691152236e-02
5.534283984297440062e-01, 3.300000000006790835e-01, 3.968658428092046442e-02, 2.500000000000000000e+00, 8.220647627261153112e-02
5.482431358018934331e-01, 3.300000000006769740e-01, 3.954802125107610700e-02, 2.500000000000000000e+00, 1.440022120384465143e-01
5.413304374997010004e-01, 3.300000000006740319e-01, 3.936036590348231806e-02, 2.500000000000000000e+00, 2.263857339019313686e-01
5.323694205454092554e-01, 3.300000000006702017e-01, 3.910928239261685091e-02, 2.500000000000000000e+00, 3.331830858063768441e-01
5.211657703794929652e-01, 3.300000000006656498e-01, 3.878046048653409350e-02, 2.500000000000000000e+00, 4.667132275822860055e-01
5.077748067012224364e-01, 3.300000000006602097e-01, 3.836474392216300544e-02, 2.500000000000000000e+00, 6.263209271791859711e-01
4.926040464126097973e-01, 3.300000000006538814e-01, 3.787338814294096551e-02, 2.500000000000000000e+00, 8.071497903868449786e-01
4.764246158276528309e-01, 3.300000000006472201e-01, 3.735351472473263240e-02, 2.500000000000000000e+00, 1.000000000000000000e+00
4.602433874425064797e-01, 3.300000000006404477e-01, 3.689377181976819658e-02, 2.500000000000000000e+00, 1.192850209613154799e+00
4.450697833262997061e-01, 3.300000000006344525e-01, 3.649992399389363068e-02, 2.500000000000000000e+00, 1.373679072820814140e+00
4.316756514448834015e-01, 3.300000000006287348e-01, 3.620502777361333385e-02, 2.500000000000000000e+00, 1.533286772417713939e+00
4.204677296555103805e-01, 3.300000000006240164e-01, 3.610957405758689898e-02, 2.500000000000000000e+00, 1.666816914193623100e+00
4.115047307723942449e-01, 3.300000000006203527e-01, 3.625613966626403672e-02, 2.500000000000000000e+00, 1.773614266098068493e+00
4.046012234075668235e-01, 3.300000000006177991e-01, 3.664644497531339973e-02, 2.500000000000000000e+00, 1.855997787961553458e+00
3.994547294719525965e-01, 3.300000000006155232e-01, 3.728134713245251364e-02, 2.500000000000000000e+00, 1.917793523727388427e+00
3.957743223289033052e-01, 3.300000000006141909e-01, 3.824027822171958968e-02, 2.500000000000000000e+00, 1.963179575933088561e+00
3.938193883852885713e-01, 3.300000000006134693e-01, 4.000000000000000083e-02, 2.500000000000000000e+00, 2.000000000000000000e+00
3.954157613989915387e-01, 3.300000000006140244e-01, 4.212001482908307726e-02, 2.500000000000000000e+00, 2.036820424066911439e+00
